filename,hindi_transcript,char_count,word_count,matra_count,halant_count,avg_word_len,duration
00289,श्री नामधारी आज दिल्ली रवाना हो गये .,37,8,10,2,4.62,3.853666666666667
00290,आचार्य ने कहा भगवान की कृपा के बिना योग संभव नहीं है .,54,13,15,1,4.15,5.669041666666667
00291,क्योंकि काम इतने आने लगे थे कि अपनी फ़ौज से उसका सम्पर्क बराबर बना रहता .,73,16,16,3,4.56,7.457333333333334
00292,निःशब्द क्रिया चार प्रकार की हैआवाप निष्काम प्रक्षेप या विक्षेप और प्रवेशक .,76,13,16,8,5.85,8.283229166666667
00293,इसमें कुछ प्रबुद्ध जनता खुद भड़क जाती और कुछ निरीह को रणजीत भड़काते .,69,14,15,2,4.93,7.055166666666667
00294,आज की सूचना इलैक्ट्रॉनिक माध्यमों तथा उपहग्रहों पर आधारित है और अधिक विश्वसनीय भी है .,86,16,19,5,5.38,8.090041666666666
00295,पहली मुलाकात में उसे इससे पहले मिलने का पछतावा हुआ .,52,11,15,0,4.73,5.8180625
00296,अहमदनगर के खिलाफ मुगलों की जंग चल रही थी .,42,10,10,0,4.2,4.30075
00297,इस वक्तव्य में क्रांति के उद्देश्यों की विद्वतापूर्ण और विस्तृत व्याख्या की गई थी .,83,15,19,10,5.53,7.287229166666667
00298,अपने पापों का स्मरण करते हुए पश्‍चाताप के यज्ञ में उनकी आहुति देते रहें .,73,15,19,3,4.87,6.7415625
00299,तीन ओर खेतों से घिरे इस गाँव के चौथी ओर थी ताप्ती .,51,13,15,1,3.92,5.452645833333333
00300,वह अनुभव कर रही थी कि श्यामल में पुरुषोचित दृढ़ता का अभाव है .,62,14,16,1,4.43,6.318208333333334
00301,उनका विश्वास है कि कालिजई देवी वहाँ से गुज़रनेवालों की आंधी तूफान से रक्षा करती हैं .,85,17,27,2,5.0,7.996395833333334
00302,विश्व विख्यात तत्कालीन विश्वविद्यालय नालंदा विक्रमशिला और तक्षशिला आग की भेंट चढ़ा दिये गये .,93,15,23,7,6.2,9.277104166666666
00303,अपने जीवन के अंतिम दिनों में वह बागी हो गया था .,48,12,15,0,4.0,4.672666666666666
00304,लोग बच्ची को खोजने एक लॉज में पहुंचे एवं और वहां लखीन्द्र मुण्डा मौजूद थे .,75,16,19,4,4.69,7.762416666666667
00305,हमारे सामरिक संबंध में वाणिज्यिक संबंध की महती भूमिका है .,58,11,19,1,5.27,5.571354166666667
00306,जिज्ञासु दृष्टि से महात्मजी ने उसकी ओर निहारा .,47,9,13,3,5.22,4.814020833333333
00307,ऑस्ट्रेलिया के विश्वकप के फाइनल में भारत के खिलाफ विकेट पर रन बनाए थे .,71,15,17,3,4.73,7.200208333333333
00308,लुगाई के लिए इस से बड़ा दुख और क्या होगा अब तुझ से क्या कहूं .,62,16,15,2,3.88,5.743
00309,रोशनदान तक के शीशों पर काग़ज़ चिपकाकर उन्हें अंधा किया गया था .,63,13,17,1,4.85,6.369041666666667
00310,उपायुक्त आज दिन के लगभग एक बजे प्रखण्ड कार्यालय पहुंचे .,56,11,10,4,5.09,5.965145833333334
00311,आम धारणा उनके दोषी होने की वर्ष पहले भी थी और आज भी है .,56,15,13,1,3.73,5.8540833333333335
00312,क्योंकि इस मैच की विजेता टीम सेमीफाइनल का रास्ता तय करेगी .,59,12,17,2,4.92,5.773291666666666
00313,उस समय तक उसकी जाति में किसी अन्य ने ऐसा पाप नहीं किया था .,59,15,15,1,3.93,5.9247708333333335
00314,जब सिर उठाता तो लाल रेखा पतली दिखती .,37,9,10,0,4.11,4.460625
00315,सुपरिटेंडेंट आप कितने अच्छे हैं योर ऑनर .,41,8,12,1,5.12,4.127416666666667
00316,यह एक फ्रांसीसी गणितज्ञ था और लियॉन्स का निवासी था .,52,11,12,3,4.73,5.914645833333333
00317,उसी वस्तु को टेलीविज़न की शोध में उपयोग किया गया .,50,11,14,1,4.55,4.864520833333334
00318,रंग मानव के मनमस्तिष्क को विलक्षण ढंग से प्रभावित करते हैं .,60,12,13,4,5.0,6.066104166666666
00319,चमकदमक के आवरण में लिपटा होने के कारण क्या उनका सच सच नहीं होता .,65,15,15,1,4.33,6.550791666666667
00320,ज्यों ज्यों समय बीत रहा था उसकी अधीरता भी बढ़ती चली जा रही थी .,63,15,16,2,4.2,6.096395833333333
00321,बाद में उन्होंने अपने आप को राष्ट्रपति घोषित कर दिया .,54,11,14,3,4.91,5.228041666666667
00322,पर वक्त की नजाक़त जल्दी ही उन दोनों ने समझ ली .,47,12,9,2,3.92,4.602
00323,बेहद विपरीत वातावरणीय स्थितियों में खेलते हुए भारतीय टीम ने शानदार हॉकी खेली .,78,14,24,1,5.57,7.7321875
00324,उनके दिमाग़ में एक महान संथाल विद्रोह की याद अब भी ताज़ा थी .,61,14,16,1,4.36,6.167083333333333
00325,कृतज्ञता से मैंने उसका हाथ थाम लिया .,37,8,11,1,4.62,3.9860416666666665
00326,युद्ध से वे नहीं डरते थे पर हाँ हिंसा से डरते थे .,50,13,15,1,3.85,4.9958125
00327,दुःख से प्रजा के धैर्य का अंत हो गया .,38,10,10,2,3.8,3.703333333333333
00328,उनका गाना गुलाम अली खान को भी बहुत पसंद था .,44,11,12,0,4.0,4.541416666666667
00329,अगर हर तरह का फ्रिक्शन ज़ीरो कर दिया जाए तो चीज़ें चलती चली जाएँगी .,67,15,16,2,4.47,6.692166666666667
00330,वेलु भी हैरान था कि ये कैसा सवाल है .,37,10,12,0,3.7,3.8345833333333332
00331,बाबा सोचते थे कि वे ख़ुद बहुत साधारण हैं .,41,10,13,0,4.1,4.198104166666667
00332,उनके साथ गणिकाएं और अंतपुर की गृहदेवियां भी जाती थीं .,54,11,18,0,4.91,5.743
00333,श्री भूइयां सरकार के मंत्री ही नहीं बल्कि झा मु मो के बड़े नेता भी है .,71,17,21,3,4.18,6.974895833333333
00334,किस तरह का लड़का था वह .,24,7,4,0,3.43,2.4714375
00335,श्री सिंह ने ज्ञानरंजन से जुड़ी कई स्मृतियों को उकेरा .,55,11,16,3,5.0,4.999020833333334
00336,कॉलिज की छुट्टी हो चुकी थी वहाँ इसलिए अधिक भीड़ नहीं थी .,57,13,16,1,4.38,5.470354166666667
00337,पोप छह दिनों की धर्मयात्रा पर अपनी मातृभूमि बवेरिया गए हुए थे .,63,13,17,2,4.85,6.5003125
00338,धरती को फोड़कर निकलने वालों की उद्भिज्ज संज्ञा है .,51,10,13,3,5.1,5.1068541666666665
00339,वे भूमि पर खेती करते थे और उसकी रक्षा भी करते थे .,50,13,12,1,3.85,5.3896041666666665
00340,इनमें जर्मन फ्रांसीसी अफ़गानी रूसी हर देश के बन्दे होते हैं .,61,12,17,3,5.08,6.6621041666666665
00341,हमारा समय संस्कृति की अवनति मूल्यों के ह्रास और विश्वास के अभाव का समय है .,75,16,18,4,4.69,8.035104166666667
00342,नीरू जल्दी में थी रीता को मम्मी से मिलना है .,45,11,14,2,4.09,4.400041666666667
00343,उन्होंने कहा कि एसोसिएशन के शासी निकाय की रांची में समयसमय पर बैठक होगी .,73,15,21,1,4.87,8.065395833333334
00344,जिसमें पंजाब स्वीट्स चुरूवाला तथा बिहारी लिट्टी चटनी आदि के स्टॉल शामिल हैं .,77,14,23,4,5.5,7.762479166666667
00345,उसने ज़ोर की जमाही ली और आंखें बन्द करके लेट गया .,50,12,12,1,4.17,5.134145833333333
00346,वह एक चिंतन पद्धति है सोचने का ढंग है और दर्शन है .,51,13,10,2,3.92,5.8877291666666665
00347,फिर उन्होंने अपने पुत्र के संबंध में जिज्ञासा की .,50,10,15,3,5.0,4.85275
00348,अभीअभी अपने घर में अपनी पत्नी बच्ची के साथ मैं दीवाली मना रहा था .,66,15,18,2,4.4,7.217208333333334
00349,बैठकों में चर्चायें जो हों बाहर उनसे बड़े निष्कर्ष का समाचार छप जाता है .,73,15,21,3,4.87,7.3939375
00350,बाक़ी सब एक दम बकवास है सरकारी बैलों की तरह .,45,11,10,0,4.09,4.886395833333333
00351,दीपू ने उसकी नकल तैयार की और उसे लड़की तक पहुँचा दिया .,55,13,14,0,4.23,5.7783541666666665
00352,इसलिए मुझे चिंता है कि मैं इतने पैसों का इंतजाम कहां से करूंगी .,64,14,23,0,4.57,6.005541666666667
00353,यह तरीक़ा करोड़ रुपयों की आन्तरिक पूँजी बनाने का साधन बन सकता है .,66,14,17,1,4.71,6.7965
00354,उनके तीन सवाल संसद में उत्तर के लिए चुने भी गए .,48,12,11,1,4.0,4.9284791666666665
00355,देश की रक्षा के लिए ईरान को ख़बर भेजना आदि बातों पर ग़ौर कीजिए .,64,15,16,1,4.27,6.401020833333333
00356,इस सीजन में वे रणजी ट्रॉफी में शीर्ष स्कोरर बनकर उभरे हैं .,59,13,13,3,4.54,5.769916666666667
00357,मुख्यतः इसी विधि से तारों के द्रव्यमान मालूम किए गए हैं .,57,12,16,3,4.75,5.828833333333334
00358,मैच तो घर पर टीवी पर भी देखा जा सकता था .,41,12,10,0,3.42,4.2805625
00359,टीम के पुराने खिलाड़ियों ने ऐसे झुकावों के खिलाफ संकेत दिए थे .,63,13,23,0,4.85,5.786770833333334
00360,इन राज्यों ने प्रस्तावित विधेयक का सैद्घांतिक तौर पर समर्थन किया है .,69,13,17,5,5.31,6.18225
00361,अंडोरा के निष्कर्ष उसकी निराशा उसके तर्क उसकी निरर्थकता क्लासिक त्रासदियों जैसे हैं .,85,14,23,6,6.07,8.240083333333333
00362,टेनिस में दिल्ली ने पुरुष महिला टीम स्पर्धा के स्वर्ण जीते .,60,12,16,5,5.0,5.448145833333333
00363,डॉक्टर बैठिए मैं चाय बनाकर लाती हूँ .,37,8,10,1,4.62,4.127416666666667
00364,हरिदेव को फाँसी होकर उम्रक़ैद हो जाती .,39,8,11,1,4.88,4.5498125
00365,कांवरिए ट्रेन बस और कार से जा सकते हैं .,40,10,10,1,4.0,4.617125
00366,छोटी उम्र में घर की सारी जिम्मेदारी राम सरन के सिर आयी .,56,13,15,2,4.31,5.626875
00367,उसके घर तक पहुँचने पर भी कहानी पूरी नहीं हुई .,46,11,12,0,4.18,4.650791666666667
00368,पाञ्चजन्य नगर में विभिन्न जगहों से आये भैयाबहन ठहरेंगे .,56,10,14,3,5.6,5.870916666666667
00369,उस आवाज़ के तार से बँधा बँधा मैं जवाब दिए बगैर किचन में जा पहुँचा था .,70,17,21,0,4.12,7.4191875
00370,परंतु उनका ज्ञान विशेषकर इतिहास का ज्ञान विशाल और आश्चर्यजनक था .,65,12,13,4,5.42,7.1415
00371,पर अब तो ठिकाना ढूँढ़ने की जरूरत भी आन पड़ी है .,48,12,12,0,4.0,4.768604166666667
00372,रास्ते में रोम स्विटजरलैंड पेरिस लन्दन वगैरह देखते हुए न्यूयार्क जाएँगे .,73,12,19,5,6.08,7.9156458333333335
00373,पोस्ट मास्टर ने वहां जाकर चोरी की मोटरसाइकिल की पहचान की .,58,12,15,2,4.83,6.190645833333333
00374,जितना कर्म को समझना जरूरी है उतना ही जरूरी है आत्मा को समझना .,62,14,15,2,4.43,6.501979166666667
00375,इस विधि में यात्री के शरीर से एक छोटा सा सेंसिंग उपकरण जुड़ा होता है .,70,16,21,1,4.38,6.981625
00376,क्या तकलीफ है आपको डॉक्टर ने ब्रेन ट्यूमर बताया तो है .,55,12,11,4,4.58,5.138833333333333
00377,सड़कों पर लगे पेड़ों का एक तुलात्मक दृश्य भी सामने आता है .,59,13,15,2,4.54,5.862479166666667
00378,उधर से जानेवालों पर लाज़िम है कि एक कश ज़रूर लगाए .,51,12,12,0,4.25,5.483833333333333
00379,सभा की ड्राफ्टिंग कमेटी के अध्यक्ष डाबीआर आंबेडकर उस समय सदन में थे .,69,14,15,4,4.93,7.3686875
00380,फिर उन्होंने सबके साथ संयम और ज्ञान की बातें की .,49,11,13,2,4.45,4.802270833333333
00381,ऊपरी मंजिल का बरामदा सड़क की ओर खुलता था .,42,10,10,0,4.2,4.398354166666667
00382,वह दिल की बहुत अच्छी लगी थी .,29,8,6,1,3.62,3.0688541666666667
00383,वह अपने शिष्टशालीन रूप से घरभर को बाँधे रहती .,46,10,11,1,4.6,5.2650625
00384,वहां उपस्थित छोटेमोटे लोगों ने ठाकुर साहब को कोई महत्व नहीं दिया .,66,13,20,2,5.08,6.0644375
00385,लगातार पैकेटों का गंतव्य बदलना कोई खेल नहीं था .,48,10,14,1,4.8,4.9621458333333335
00386,इसी ख़ामोशी में घर्रघर्र करती हुई गाड़ी घर पहुँच गयी .,53,11,13,2,4.82,5.509083333333334
00387,जरा जल्दी करते अख्तरी बी .,26,6,5,2,4.33,3.043625
00388,इसीलिए वेदि तीन अंगुल होती है यही मत पाञ्चि ने व्यक्त किया है .,63,14,17,3,4.5,6.5446875
00389,यह भी अच्छा हुआ कि मैं बीमार हो गई .,36,10,9,1,3.6,3.4559375
00390,एक ही घंटे में नगर कूड़ेकरकट का ढेर हो गया .,44,11,11,0,4.0,4.633958333333333
00391,इसका नतीजा था कि कॉलेज बोर्ड पर दो नोटिस चस्पा हुए .,52,12,12,2,4.33,5.3996875
00392,जब मैंने अपना धैर्य खो दिया तभी मैंने उस पर प्रहार किया .,57,13,15,2,4.38,5.652125
00393,उसका क्या उसे ख़रीदकर लाया हूँ मैं .,36,8,10,1,4.5,3.5905833333333335
00394,राज्य की अर्थव्यवस्था का मुख्य आधार कृषि है .,45,9,9,5,5.0,4.768604166666667
00395,अभियुक्त भगवान प्रसाद के खिलाफ सोलह दिसम्बर दो हज़ार तीन को आरोप गठित किया गया .,79,16,18,3,4.94,7.933625
00396,जब तक अंबर एक मांग पूरी करता तब तक फिर दूसरी मांग उठ खड़ी होती .,64,16,14,0,4.0,6.7965
00397,लगभग छः माह होने को गये थे .,28,8,7,0,3.5,3.4306875
00398,और उस भरी नींव के कारण ही वह काण्ड हुआ .,40,11,8,1,3.64,4.3562916666666665
00399,इस विषय में कृपाचार्य से और कुछ कहने की आवश्यकता नहीं थी .,58,13,14,2,4.46,5.576395833333334
00400,अरे यह क्या बतलाएगी मैं बताती हूँ .,35,8,10,1,4.38,3.8739791666666665
00401,अपनी क्षमता से ज्यादा काम करते हुए आख़िर वह थकहारकर बैठ गया .,61,13,12,2,4.69,6.480958333333334
00402,बेकहैम ने स्पेन के प्रमुख क्लब रियल मैड्रिड छोड़ते हुए यह अनुबंध किया है .,74,15,17,4,4.93,6.730208333333334
00403,एक रस जीवन में नवीनता लाने के लिए प्रत्येक युग अपनेअपने तरीक़े से मनोरंजन करता है .,83,17,20,2,4.88,8.147604166666667
00404,सेनापति की मुद्रा और आवाज़ अनिष्ट की सूचक थी .,46,10,11,2,4.6,4.992208333333333
00405,लेकिन तर्क को इस से आगे बढ़ाया जाना चाहिए .,43,10,11,1,4.3,4.225708333333333
00406,तेगालेका पार्क में वृक्षारोपण करने वाले गिने चुने नेताओं में प्रधानमंत्री भी शामिल थे .,87,15,29,4,5.8,7.502291666666666
00407,ऐसा करने पर ऑन या ऑफ स्थिति के अनुसार क्रोड चुम्बक में बदल जाती थी .,68,16,15,3,4.25,7.064291666666667
00408,बैंकों द्वारा दिए जाने वाले ऋणों पर ब्याज की दरें बढ़ा दी गई हैं .,66,15,21,2,4.4,5.9524375
00409,कुटुंब प्यारी सरक कर इसी बीच में बच्चों के नज़दीक खड़ी हुई .,60,13,15,2,4.62,5.986125
00410,इस कॉरिडोर के पूरा होने से रेलवे ट्रैफिक पर भार में भी कुछ कमी होगी .,69,16,20,1,4.31,6.508354166666667
00411,गुनीसिंह लिखने की सामग्री इकट्ठा करके चला गया .,47,9,13,2,5.22,4.781625
00412,पृथा ने भी अपने स्वयं को परिस्थितियों के अनुकूल ढाल लिया था .,61,13,19,2,4.69,5.800833333333333
00413,उनकी गति और गुणवत्ता अलगअलग होती हैं .,38,8,8,1,4.75,4.074083333333333
00414,जरासा घूँघट खोला और उस ओर देखने लगी .,37,9,9,0,4.11,4.267833333333333
00415,सुप्रीम कोर्ट की सख्ती के बाद राज्य सरकारों ने मजबूरी में अपने कदम आगे बढ़ाए थे .,81,17,20,4,4.76,7.434916666666667
00416,प्रयोगशाला विज्ञान अनुदेशन का एक आवश्यक साधन है .,49,9,10,3,5.44,4.849
00417,लगा जैसे कोई बाप अपनी बिगड़ी हुई बेटी को समझा बुझा रहा हो .,59,14,17,0,4.21,5.9524375
00418,कुछ इलाकों में मंगलवार सुबह हिंसा की छिटपुट घटनाएं हुईं .,57,11,19,0,5.18,5.270166666666666
00419,सरकारी प्रगति ज़रूर हुई है लेकिन ज़ाहिर है सरकारी ढंग से .,58,12,15,1,4.83,5.489166666666667
00420,आज पांच साल पूरे होने से पहले ही सत्ता विरोधी लहर चलने लगती है .,64,15,17,1,4.27,6.129333333333333
00421,मामला कार पार्किंग को लेकर झगड़ा .,34,7,9,1,4.86,3.4339375
00422,विनियोग व्यय का निर्धारण दो तत्वों द्वारा होता है .,51,10,14,4,5.1,4.6384375
00423,पाँच गन्धर्वों की पत्नी होकर भी आज मैं अनाथ हूँ .,49,11,13,3,4.45,4.958520833333333
00424,नारकंडा में चार इंच और कुफरी में ड़ेढ इंच बर्फ गिरी .,53,12,15,1,4.42,5.455479166666667
00425,मोहम्मद नादिर शाह ने सोवियत प्रभाव की अफ़ग़ानिस्तान में कभी बढ़ावा नहीं दिया था .,81,15,22,3,5.4,7.468604166666666
00426,इसके लिए उसे अच्छी समूह की ज़रूरत थी .,38,9,8,1,4.22,3.9646041666666667
00427,शिकागो स्थित यूनिवर्सिटी ऑफ इलिनॉइसेस के चीफ डॉडोनाल्ड ज्यूरीविच ने इस टैस्ट में हिस्सा लिया .,94,16,25,6,5.88,8.76575
00428,तभी पिजड़े में झूलती मुनियाओं ने गाना गाना शुरू कर दिया .,57,12,20,0,4.75,5.354395833333333
00429,घुटनों के दर्द की मिठास बुझ चुकी थी .,37,9,11,1,4.11,3.6782083333333335
00430,नारायण भी शादी कर गृहस्थी में खप गया था .,41,10,11,1,4.1,4.4868125
00431,उन्हें सजा दी गयी कि वे हॉकी मैदान में छकड़ा भर कर मिट्टी बराबर जमायें .,72,16,19,2,4.5,6.558895833333334
00432,महाकौशल में गोंड का यह गुण आपको जगहजगह तालाबों के रूप में बिखरा मिलेगा .,72,15,22,0,4.8,7.359104166666667
00433,वह मक़बरा मेरा मन्दिर है मेरा अनुमान मन्दिर का ही था .,54,12,13,2,4.5,5.202791666666666
00434,उसका बड़ा होना और घर में मौजूद रहना ही काफ़ी है .,49,12,13,0,4.08,4.9248125
00435,मुझसे कहती तो क्या मैं दगा देती पर तेरा स्वाभाव सदा से कपटी है .,64,15,18,2,4.27,6.2135625
00436,कम वेतन पाने वाले कर्मी इस समझौते से ज्यादा लाभान्वित होंगे .,61,12,17,3,5.08,5.893479166666666
00437,उनका इकोनॉमी रेट भी प्रभावशाली रहा है .,39,8,10,1,4.88,3.9646041666666667
00438,मुझे मथुरा छोड़े दो वर्ष हो चले थे .,36,9,10,1,4.0,3.5939791666666667
00439,सिपाही ने घबराहट में हाथ बढ़ाकर दिखलाया .,41,8,12,0,5.12,4.545791666666666
00440,नीचे उतरकर दो कदम दाईं खिड़की की तरफ़ बढ़ता है .,48,11,10,0,4.36,5.068020833333334
00441,इस बात को हुए लगभग अब दो हफ़्ते हो गये हैं .,44,12,9,1,3.67,4.444708333333334
00442,वैसे महाभारत का वास्तविक नायक कृष्ण ही है .,43,9,11,2,4.78,4.4937708333333335
00443,पपीता खाने के बाद वे रोटी खा लेते इस प्रकार वात की वृद्धि रुक जाती .,68,16,20,2,4.25,6.4199375
00444,गाँव के नजदीक है कोई डर भी नहीं .,33,9,9,0,3.67,3.485875
00445,क्या कर रहे हो रघुवर प्रसाद ने पूछा .,37,9,8,2,4.11,3.6332916666666666
00446,उनकी खोईखोई उदास आँखें उत्साहहीनता वंदना को पागल कर देती थी .,61,12,17,1,5.08,6.8758125
00447,विवस्वान् कहते हैं वर्तमान मनु अर्क वृक्ष तथा अरुण आदि को .,59,12,12,5,4.92,6.0765625
00448,शॉल क्यों नहीं निकाल लेतीं हो ठंड काफी है .,43,10,14,1,4.3,4.038979166666667
00449,हिमांशु अब तो ख़ुद नसीम से चिपट जाता था उससे बहुत घुलमिल गया था .,65,15,18,0,4.33,5.6790625
00450,कलीम काका के कैसेट तो बाबा को बहुत ही अच्छे लगते थेकलीम शराफ़ी के .,67,15,19,1,4.47,6.284125
00451,अंकगणित अरब डॉलर सौदे के कुल मूल्य की गिनती करने जैसा है .,58,13,14,1,4.46,5.656770833333334
00452,इसलिए उन दोनों को एक सूत्र में बँध ही जाना चाहिए .,50,12,14,1,4.17,4.411291666666667
00453,मेरे हृदय पर इसका जो प्रभाव पड़ा है वह चिरस्थायी रहेगा .,56,12,13,2,4.67,5.232395833333333
00454,पापा भी कमरे के दरवाज़े में दिखायी दिये .,41,9,14,0,4.56,3.424125
00455,गांव में क्या है हर्रा लगे फिटकरी मुफ़्त में नेतागीरी की जा सकती है .,69,15,21,3,4.6,6.081125
00456,लेकिन मेरा शरीर और दिमाग पहले जैसा ही है .,42,10,12,0,4.2,3.7839375
00457,यही अवस्थापूर्ण ज्ञान प्राप्त होने पर अनुभव होती है .,53,10,11,5,5.3,4.568125
00458,यह विधेयक इन मुकदमों के बारे में कुछ भी नहीं कहता .,51,12,15,0,4.25,4.337479166666666
00459,दूसरी सिगरेट जलाई और मैगज़ीन के पन्ने पलटने लगा .,49,10,11,1,4.9,4.549666666666667
00460,मैच का सीधा प्रसारण दोपहर ढाई बजे से टेन स्पोट्रस पर होगा .,59,13,13,3,4.54,5.453791666666667
00461,दालों के खनिज लवणों में फॉस्फोरस कॅलशियम लोहा एवं अन्य खनिज लवण पाये जाते हैं .,79,16,21,2,4.94,7.7694375
00462,मुझे भय था कि ख़ानसामा कहीं खुल ना पड़े पर उलटे मैं ही खुल पडा .,64,16,18,0,4.0,5.527583333333333
00463,बिना इस बात को समझे हम शोक से दुःख से मुक्त नहीं हो सकते .,58,15,15,1,3.87,5.4537708333333335
00464,यह वीडियो बिना कांटछांट का है .,31,7,11,0,4.43,2.7506458333333335
00465,हलवाई तुमसे दूध लेकर मलाई मक्खन दही बनाता है और तुमसे कहीं ज़्यादा सुखी है .,76,16,19,2,4.75,6.9206875
00466,हमें प्रत्येक भाव का प्रारम्भ मध्य एवं अन्त ज्ञात करना है .,59,12,10,7,4.92,5.195479166666667
00467,परन्तु आप डरें नहीं मुझे छूने से आपको करंट नहीं लगेगा .,55,12,16,1,4.58,4.808
00468,उत्सुकतावश वह भी पीछे का दरवाज़ा खोलकर बाहर निकली और घूमकर बागीचे की तरफ़ आई .,78,16,17,1,4.88,7.1144375
00469,छोटा नागपुर नर्सिंग होम की ओर से चिकित्सा सहायता शिविर लगाया गया था .,69,14,20,2,4.93,5.7766875
00470,सांप्रदायिक सौहार्द पैदा करने में बीबी अमतुसलाम की कार्यपद्धति अनुकरणीय रही है .,80,13,22,4,6.15,7.418875
00471,उन्नीस सौ इक्क्यावन की जनगणना के पश्चात् तो इसमें ब्रिटिश सरकार का सीधा योगदान भी रहा .,87,17,20,6,5.12,7.566479166666666
00472,यह रकम नेपाल के प्रधानमंत्री की भारत यात्रा के दौरान दी जानी तय है .,68,15,17,3,4.53,6.22875
00473,सामने खड़ा हुआ आदमी कुछ ही दिनों में बीस साल और बूढ़ा हो गया था .,65,16,19,0,4.06,5.518375
00474,योग विज्ञान शिविर योगा का कार्यक्रम ठीक सुबह चार बजे शुरू हो जायेगा .,69,14,19,3,4.93,6.495791666666666
00475,इसी वजह से ऑक्सीजन पाइप हटवाया लिया गया था .,44,10,10,1,4.4,3.894645833333333
00476,फिर इतने रोचक ढंग से कथा कहते कि माँग बढ़ने लगी .,49,12,12,0,4.08,4.863354166666666
00477,इस पुराण का रचना काल अनुमानतः दसवीं सदी का होगा .,49,11,14,0,4.45,4.761875
00478,अभी मात्र तीन कार्य ही चल रहे हैं .,35,9,8,2,3.89,3.18425
00479,मौसम भी उम्रों के फर्क को पहचानते हैं .,39,9,10,2,4.33,3.664
00480,सुदेश उसका सदस्य था अतः अब नरेश का जानाआना हमारे यहाँ कम हो गया .,65,15,16,1,4.33,6.339458333333333
00481,पुस्तकालय में वह उसके ठीक सामनेवाली मेज़ और खिड़की के पास पर आकर बैठता था .,75,16,18,1,4.69,7.077520833333334
00482,अमृता मुन्ना के होठों पर हाथ रखती है .,38,9,11,1,4.22,3.664
00483,अतः इन पथों पर अंकित सूचनाएँ क्रमशः हैं .,41,9,11,1,4.56,4.4020625
00484,बेचारे अनपोतु ने बालचंद्र की बातें सच्ची समझीं .,48,9,15,2,5.33,4.383625
00485,यही कारण है कि यज्ञ में मंत्रों का सस्वर उच्चारण आवश्यक है .,60,13,12,5,4.62,5.223145833333334
00486,मुझे एक बार यह खुशखबरी सुनाने के लिए लूणवा जाने की आज्ञा दें .,62,14,18,1,4.43,5.629083333333333
00487,पत्रिकाओं में शीर्षक देना भी एक कला है .,40,9,11,2,4.44,3.7327708333333334
00488,इससे जीवन पर एकाधिकार स्थापित हो गया है .,41,9,10,1,4.56,3.8116041666666667
00489,मुझे गर्व है कि लड़कों ने इस तरह का प्रदर्शन किया .,51,12,10,3,4.25,4.097604166666667
00490,यदि केंद्रीय स्तम्भ टूट जाए तो शामियाना रूपी परिवार बिखर जाएगा .,64,12,18,3,5.33,6.1641875
00491,जिंदगी में बड़ेबड़े सरदार और प्रभुत्वशाली व्यक्‍ति रहते थे .,60,10,14,4,6.0,4.881770833333333
00492,पूरा वातावरण अजीब सी दहशत से भरा था .,37,9,9,0,4.11,3.7285833333333334
00493,अन्य अन्तःकरणों में स्थित जीव मुक्त नहीं होते .,47,9,12,4,5.22,4.300583333333333
00494,निराला जी का सङ्केत यह है कि ठीक वैसा ही समय फिर आया है .,57,15,15,1,3.8,5.2600625
00495,पर यह कमरा बहुत ही ठंडा था इसलिए उन्होंने हीटर मँगवाया .,56,12,14,1,4.67,4.9925
00496,कानपुर वाली बूआजी तो कहती थीं जिस घर में जाएगी चाँदनी कर देगी .,63,14,20,0,4.5,5.38
00497,जॉर्ज फर्नांडीस कांग्रेस अध्यक्ष सोनिया गांधी पर भी जमकर बरसे .,63,11,14,5,5.73,5.272125
00498,हमारी फ़िक्र करने की कोई ज़रूरत नहीं है .,41,9,10,1,4.56,3.3780208333333333
00499,अपनी बात पूरी करके माता जी ने एक बार फिर सबकी ओर देखा .,55,14,14,0,3.93,5.232375
00500,देश में बुनियादी ढांचे के तौर पर ही तमाम बड़ीबड़ी चीजें बन रही हैं .,68,15,22,0,4.53,5.767479166666667
00501,और ममी झुँझलाहट का पारा एकदम तीव्र हो उठा .,43,10,10,1,4.3,4.5865625
00502,पर्यावरण औऱ प्रदूषण के सन्दर्भ में यह एक बिलकुल नया अध्याय है .,63,13,10,5,4.85,5.6844375
00503,तब प्रकृति के ही कारण पारस्परिक मिलन की चाहत होती है .,54,12,13,2,4.5,4.577333333333334
00504,उन्हें पता होना चाहिए कि किसके साथ कैसा व्यवहार करना है .,57,12,16,2,4.75,4.8356875
00505,बोली ठीक कहता है तू तूने उसे आदमी को बनाया और मुझे भी .,55,14,16,0,3.93,5.951979166666667
00506,वह अपने पेट पर हाथ रखकर दुहरी हो रही थी .,41,11,8,0,3.73,4.04225
00507,अच्छा कहकर रामौतार आगे बढ़ा तो प्राण और रमेश ने हाथ जोड़ दिये .,63,14,14,2,4.5,6.04425
00508,जीवन का एक मुख्य वैषम्य सुखदुःख सम्बन्धी है .,45,9,9,4,5.0,4.475854166666666
00509,मैं बिना किसी चिंता के यहां खेलना चाहता था .,44,10,17,0,4.4,3.6455416666666665
00510,वैज्ञानिक अन्वेषण और उपलब्धियाँ इस क्षुधा को शान्त करने में समर्थ नहीं हैं .,76,14,18,6,5.43,6.2564375
